content,CustomerService,FiturAplikasi,UserExperience,Verifikasi,Preprocess,review_tokenized
"APLIKASI SAMPAH!!! 2x beli paket data tgl 30/01/23 sampai sekarang statusnya masih pending. Udah hub dr ig, twitter, email, call center sampai nguras pulsa tapi katanya semua pengaduan hanya bisa melalui livechat. Udah nyobaÂ² sampai 2hari baru bisa terhubung di live chat tapi begitu saya jabarin keluhan malah tibaÂ² saya keluar dr obrolan livechat. Lalu pelanggan yg punya keluhan atas aplikasi busuk kalian ini mau ngadu kemana???",-1,-1,-1,0,aplikasi sampah  beli paket data tanggal   status  tunda udah hubung  instagram twitter email panggil pusat  nguras pulsa    adu    japri udah nyoba     hubung  langsung obrol    jabar keluh      obrol japri  langgan   keluh  aplikasi busuk    ngadu mana ,"['aplikasi', 'sampah', 'beli', 'paket', 'data', 'tanggal', 'status', 'tunda', 'udah', 'hubung', 'instagram', 'twitter', 'email', 'panggil', 'pusat', 'nguras', 'pulsa', 'adu', 'japri', 'udah', 'nyoba', 'hubung', 'langsung', 'obrol', 'jabar', 'keluh', 'obrol', 'japri', 'langgan', 'keluh', 'aplikasi', 'busuk', 'ngadu', 'mana']"
Memudahkan Bertransaksi Online NO X Mau masuk akun lama saja susah Ribet nomor benar mau reset pin gagal memuat terus kecewa sekali padahal akun sudah premium juga akun lama.,0,1,-1,0,mudah transaksi daring nomor   masuk akun lama  susah ribet nomor benar  reset pin gagal muat  kecewa   akun  premium  akun lama ,"['mudah', 'transaksi', 'daring', 'nomor', 'masuk', 'akun', 'lama', 'susah', 'ribet', 'nomor', 'benar', 'reset', 'pin', 'gagal', 'muat', 'kecewa', 'akun', 'premium', 'akun', 'lama']"
"Kok saya ga bisa reset pin ya? Selalu disuruh ""coba lagi"" dengan alasan koneksi internet bermasalah. Padahal tidak ada yg salah dengan jaringan internet saya. Mohon bantuannya.",0,-1,-1,0,  ga  reset pin   suruh coba   alas koneksi internet masalah  tidak   salah  jaring internet  mohon bantu ,"['ga', 'reset', 'pin', 'suruh', 'coba', 'alas', 'koneksi', 'internet', 'masalah', 'tidak', 'salah', 'jaring', 'internet', 'mohon', 'bantu']"
"Aplikasi Sampah... Tiap top up emoney transaksi berhasil, tapi pas di update saldo tidak masuk... Hubungi customer service ribet, call center cuma ngabisin pulsa... Udah tutup Linkaja cuma bikin Linklunk.. Ditambah hari ini, Saldo tiba-tiba hilang. Lapor via live chat (nunggunnya setengah mampus) katanya tidak bisa di refund.. Sueee..",-1,-1,-1,0,aplikasi sampah  mantap  uang digital transaksi hasil  pas  baharu saldo tidak masuk hubung customer servis ribet panggil pusat  habisin pulsa udah tutup linkaja  bikin linklunk tambah   saldo   hilang lapor via langsung obrol nunggunnya  mampus  tidak   refund sueee ,"['aplikasi', 'sampah', 'mantap', 'uang', 'digital', 'transaksi', 'hasil', 'pas', 'baharu', 'saldo', 'tidak', 'masuk', 'hubung', 'customer', 'servis', 'ribet', 'panggil', 'pusat', 'habisin', 'pulsa', 'udah', 'tutup', 'linkaja', 'bikin', 'linklunk', 'tambah', 'saldo', 'hilang', 'lapor', 'via', 'langsung', 'obrol', 'nunggunnya', 'mampus', 'tidak', 'refund', 'sueee']"
"Lama kelamaan aplikasinya jelek brapa x saya isi pulsa dan data selalu gagal... Saya pelanggan lama y di link aja, tolong sistemnya jngan merugikan pelanggan, apalagi masalah topup terpending tapi gak dibalikin",0,-1,-1,-1,lama  aplikasi jelek    isi pulsa  data  gagal  langgan lama   linkaja aja tolong sistem jangan rugi langgan   isi tunda  gak dibalikin,"['lama', 'aplikasi', 'jelek', 'isi', 'pulsa', 'data', 'gagal', 'langgan', 'lama', 'linkaja', 'aja', 'tolong', 'sistem', 'jangan', 'rugi', 'langgan', 'isi', 'tunda', 'gak', 'dibalikin']"
"Saya kasih bintang satu dulu, karena saya pas mau login kode OTP nya tidak merespon, tolong diperbaiki lagi kalau sudah di perbaiki saya tambah 4 bintang lagið",0,-1,-1,0, kasih bintang     pas  masuk kode kode  tidak merespon tolong baik     baik   bintang  ,"['kasih', 'bintang', 'pas', 'masuk', 'kode', 'kode', 'tidak', 'merespon', 'tolong', 'baik', 'baik', 'bintang']"
"Apk apaan kaya gak niat , proses upgrade nyh lama banget males gw , dah di isi saldo gak bisa di kirim bank gara gara blum di full service upgrade nyh",0,-1,-1,-1,aplikasi  kaya gak niat proses tingkat  lama  malas    isi saldo gak   kirim bank gara gara   penuh servis tingkat ,"['aplikasi', 'kaya', 'gak', 'niat', 'proses', 'tingkat', 'lama', 'malas', 'isi', 'saldo', 'gak', 'kirim', 'bank', 'gara', 'gara', 'penuh', 'servis', 'tingkat']"
Saya menyesal topup di link aja proses upgrade tidak di tanggapi sudah seminggu. Di email tidak di balas. Mau tarik uang kembali tidak bisa karena proses upgrade belum di tanggapi. Buruk sekali pelayanannya.,-1,-1,-1,-1, sesal isi  linkaja aja proses tingkat tidak  tanggap  minggu  email tidak  balas  tarik uang  tidak   proses tingkat   tanggap buruk  layan ,"['sesal', 'isi', 'linkaja', 'aja', 'proses', 'tingkat', 'tidak', 'tanggap', 'minggu', 'email', 'tidak', 'balas', 'tarik', 'uang', 'tidak', 'proses', 'tingkat', 'tanggap', 'buruk', 'layan']"
Pelayanan pelanggan buruk mau unblock saja susah utk akses. ribet!! Cuma bsa via telepon callcenter yg bnyak mkan pulsa,-1,-1,-1,0,layan langgan buruk  buka blokir  susah  akses ribet   via telepon panggil pusat   makan pulsa,"['layan', 'langgan', 'buruk', 'buka', 'blokir', 'susah', 'akses', 'ribet', 'via', 'telepon', 'panggil', 'pusat', 'makan', 'pulsa']"
"Sebagai mahasiswa yang demen cashless, aplikasi LinkAja sangat membantu banget sii, bikin semuanya jadi gampang!",0,1,1,0, mahasiswa  demen nontunai aplikasi linkaja  bantu   bikin   gampang ,"['mahasiswa', 'demen', 'nontunai', 'aplikasi', 'linkaja', 'bantu', 'bikin', 'gampang']"
"Apk erroooorrrrrrr, sudah top up 60 rb tapi saldo tidak mau nambah, padahal diriwayat sudah ada bukti transaksi topup dri bank ð¥² skarang akun saya tidak bisa dibukaaa gimana nih solusinyað",0,-1,-1,0,aplikasi rusak  mantap  ribu  saldo tidak  nambah  riwayat   bukti transaksi isi  bank  akun  tidak  buka gimana  solusi ,"['aplikasi', 'rusak', 'mantap', 'ribu', 'saldo', 'tidak', 'nambah', 'riwayat', 'bukti', 'transaksi', 'isi', 'bank', 'akun', 'tidak', 'buka', 'gimana', 'solusi']"
"Kacau nih, ga pernah ngapa ngapain pas buka lagi gabisa login ke akun padahal masih ada saldonya",0,-1,-1,0,kacau  ga  ngapa ngapain pas buka  gabisa masuk  akun    saldo,"['kacau', 'ga', 'ngapa', 'ngapain', 'pas', 'buka', 'gabisa', 'masuk', 'akun', 'saldo']"
Aplikasi yang sangat bermanfat sekali dan mudah untuk digunakan .. terima kasih,0,1,1,0,aplikasi   bermanfat   mudah   terima kasih,"['aplikasi', 'bermanfat', 'mudah', 'terima', 'kasih']"
"Mantap keren, All in one payment Tp sayangnya akhir-akhir ini device saya terdeteksi root, padahal menurut saya Ndak, mohon di perbaiki lagi. Terimakasih",0,1,-1,0,mantap keren  dalam  bayar  sayang    perangkat  deteksi sumber    tidak mohon  baik  terimakasih,"['mantap', 'keren', 'dalam', 'bayar', 'sayang', 'perangkat', 'deteksi', 'sumber', 'tidak', 'mohon', 'baik', 'terimakasih']"
"Aplikasi ga jelas upgrade ke full service engga beresÂ² udah mau 1bulan sedang dalam proses trus,,mau di proses sampe kapan ?",0,0,-1,-1,aplikasi ga  tingkat  penuh servis engga beres udah     proses trus   proses   ,"['aplikasi', 'ga', 'tingkat', 'penuh', 'servis', 'engga', 'beres', 'udah', 'proses', 'trus', 'proses']"
blm ada akun. sudah terdaftar. lupanpin ingin reset selalu error. aneh ni app. app plat merah emang error ð¤£ð¤£,0,-1,-1,0,  akun  daftar lupa pin  reset  rusak aneh ni aplikasi aplikasi plat merah emang rusak ,"['akun', 'daftar', 'lupa', 'pin', 'reset', 'rusak', 'aneh', 'ni', 'aplikasi', 'aplikasi', 'plat', 'merah', 'emang', 'rusak']"
Upgrade data udh seminggu masi dalam proses nyesel bgt d awal langsung percaya langsung top up sekarang saldo ngendap padahal pas download urgent bgt sampe skrg ini saldo ga bisa d apa apain. Pengaduan cuman d suruh live chat aja!! Dan gaada yg berubah sampe skrg!! Ttep dalam proses lama bgt !!!!!!!!!!,-1,-1,-1,-1,tingkat data udah minggu   proses nyesal    langsung percaya langsung mantap   saldo ngendap  pas unduh darurat     saldo ga     adu cuman  suruh langsung obrol aja  tidak   ubah  skrg   proses lama  ,"['tingkat', 'data', 'udah', 'minggu', 'proses', 'nyesal', 'langsung', 'percaya', 'langsung', 'mantap', 'saldo', 'ngendap', 'pas', 'unduh', 'darurat', 'saldo', 'ga', 'adu', 'cuman', 'suruh', 'langsung', 'obrol', 'aja', 'tidak', 'ubah', 'skrg', 'proses', 'lama']"
Mudah sekali digunakan.... bisa dimana saja dan kapan saja dan jg utk pembayaran apa saja.... sgt efektif dan memudahkan,0,1,1,0,mudah    mana        bayar    efektif  mudah,"['mudah', 'mana', 'bayar', 'efektif', 'mudah']"
Linkaja kayak sempak saya mengajuakn downgrade berkali kali nggak ada penyelesaian nya tlp cs nya sampai habis 100k belum juga ada realisasi nya sudah mengajuakn via email nggak ada kelanjutan nya intinya linkaja tidak siap untuk bikin sebuah apk ewallet tidak bisa menyelesaikan sebuah problem di apk itu sendiri,-1,0,-1,-1,linkaja kayak sempak  mengajuakn turun kali kali   selesai  telepon layan langgan   habis     realisasi   mengajuakn via email   lanjut  inti linkaja tidak   bikin  aplikasi dompet digital tidak  selesai    aplikasi  ,"['linkaja', 'kayak', 'sempak', 'mengajuakn', 'turun', 'kali', 'kali', 'selesai', 'telepon', 'layan', 'langgan', 'habis', 'realisasi', 'mengajuakn', 'via', 'email', 'lanjut', 'inti', 'linkaja', 'tidak', 'bikin', 'aplikasi', 'dompet', 'digital', 'tidak', 'selesai', 'aplikasi']"
Susah bnget klo ada yang pending buat laporan di lempar sana sini n tidak ada penyelesaian masalah sedikitpun Bagaimana proses nya yg hrus d lakukan klo kita terkendala pending Tolong d selesaikan permasalahan saya sudah hmpir 2 minggu tetap pending pembelian pulsa saya,0,-1,-1,0,susah     tunda  lapor  lempar    tidak  selesai  sedikit  proses     laku   kendala tunda tolong  selesai masalah    minggu  tunda beli pulsa ,"['susah', 'tunda', 'lapor', 'lempar', 'tidak', 'selesai', 'sedikit', 'proses', 'laku', 'kendala', 'tunda', 'tolong', 'selesai', 'masalah', 'minggu', 'tunda', 'beli', 'pulsa']"
Kok eror mulu sih.. call center nya jg gk bisa di hubungi keteranganya jg eror. Saya mau narik saldo sayaa yg masih tertinggal di akun lama malah tdk bisa diakses,-1,-1,-1,0, rusak mulu  panggil pusat   gak   hubung keteranganya  rusak   narik saldo    tinggal  akun lama  tidak  akses,"['rusak', 'mulu', 'panggil', 'pusat', 'gak', 'hubung', 'keteranganya', 'rusak', 'narik', 'saldo', 'tinggal', 'akun', 'lama', 'tidak', 'akses']"
Ini aplikasi ada karyawannya apa tidak ya wkwkw.. menu CS hanya pemanis.. kendala tidak pernah teratasi.. akun ku terblokir sudah 2 bulan.. katanya hubungi cs.. udah tk hubungi.. katanya tunggu 1x24 jam ððð 1x24 jam waktu mars po ??? Dah 2 bulan cok.. wajar aja sudah gk dipercaya ni app pelayanan paling buruk Keknya CS kalian hanya asal2an jawab tidak pernah di bantu ... bahaya ni app di biarin banyak yg di rugikan,-1,0,-1,0, aplikasi  karyawan  tidak  wkwkw menu layan langgan  man kendala tidak  atas akun ku blokir    hubung cs udah  hubung  tunggu  jam  jam  mars po   cok wajar aja  gak percaya ni aplikasi layan  buruk kek layan langgan    an  tidak   bantu bahaya ni aplikasi  biarin    rugi,"['aplikasi', 'karyawan', 'tidak', 'wkwkw', 'menu', 'layan', 'langgan', 'man', 'kendala', 'tidak', 'atas', 'akun', 'ku', 'blokir', 'hubung', 'cs', 'udah', 'hubung', 'tunggu', 'jam', 'jam', 'mars', 'po', 'cok', 'wajar', 'aja', 'gak', 'percaya', 'ni', 'aplikasi', 'layan', 'buruk', 'kek', 'layan', 'langgan', 'an', 'tidak', 'bantu', 'bahaya', 'ni', 'aplikasi', 'biarin', 'rugi']"
"aplikasi busuk,sering nyangkutnya isi e toll bukannya tambah gampang malah nyangkut,coba kalo duit pasÂ²an malah ga jadi lewat tol ,huft udah lah unistall",0,-1,-1,0,aplikasi busuk  nyangkutnya isi elektronik tol   gampang  nyangkut coba  duit pas an  ga   tol  udah  hapus,"['aplikasi', 'busuk', 'nyangkutnya', 'isi', 'elektronik', 'tol', 'gampang', 'nyangkut', 'coba', 'duit', 'pas', 'an', 'ga', 'tol', 'udah', 'hapus']"
"Aplikasinya mudah di gunakan , sangat membantu banget saat transaksi dimana pun . Tinggal klik semua beres ðð",0,1,1,0,aplikasi mudah    bantu   transaksi mana  tinggal tekan  beres ,"['aplikasi', 'mudah', 'bantu', 'transaksi', 'mana', 'tinggal', 'tekan', 'beres']"
"Fitur LinkAja makin bagus, dari dulu makenya. Trus gampang banget, tampilannya juga bagus. Semoga makin bagus yaa",0,1,1,0,fitur linkaja  bagus   pakai  gampang  tampil  bagus moga  bagus ,"['fitur', 'linkaja', 'bagus', 'pakai', 'gampang', 'tampil', 'bagus', 'moga', 'bagus']"
"Parah udah seharian kirim uang gagal terus,,tarik saldo jg gk bisa .....udah email ke linkaja tetep gk da kejelasan.....",-1,-1,-1,0,parah udah hari kirim uang gagal  tarik saldo  gak  udah email  linkaja  gak  jelas ,"['parah', 'udah', 'hari', 'kirim', 'uang', 'gagal', 'tarik', 'saldo', 'gak', 'udah', 'email', 'linkaja', 'gak', 'jelas']"
"Pake LinkAja sangat memudahkan transaksi dimana aja, enak buat akses transportasi, bayar tagihan, kirim uang, dll.",0,1,1,0,pakai linkaja  mudah transaksi mana aja enak  akses transportasi bayar tagih kirim uang    ,"['pakai', 'linkaja', 'mudah', 'transaksi', 'mana', 'aja', 'enak', 'akses', 'transportasi', 'bayar', 'tagih', 'kirim', 'uang']"
Biar cepat di tanggapi Knp ya daftar Link Gak berhasil terus Udah pake no baru juga Pake no lama pas riset pin gak berhasil terus gagal,0,-1,-1,0,biar cepat  tanggap   daftar linkaja gak hasil  udah pakai nomor   pakai nomor lama pas riset pin gak hasil  gagal,"['biar', 'cepat', 'tanggap', 'daftar', 'linkaja', 'gak', 'hasil', 'udah', 'pakai', 'nomor', 'pakai', 'nomor', 'lama', 'pas', 'riset', 'pin', 'gak', 'hasil', 'gagal']"
"Semenjak pake linkaja, sangat mempermudah urusan pembayaran bisa dipake kapanpun dan dimanapun thank u linkaja",0,1,1,0,semenjak pakai linkaja  mudah urus bayar  dipake   mana thank  linkaja,"['semenjak', 'pakai', 'linkaja', 'mudah', 'urus', 'bayar', 'dipake', 'mana', 'thank', 'linkaja']"
Kenapa link aja sering mengalami gangguan.. Mau ngirim uang transaksi gagal terus.. Tolong dong aplikasinya d perbaiki.. Bikin kecewa bos,0,-1,-1,0, linkaja aja  alami ganggu  ngirim uang transaksi gagal  tolong  aplikasi  baik bikin kecewa bos,"['linkaja', 'aja', 'alami', 'ganggu', 'ngirim', 'uang', 'transaksi', 'gagal', 'tolong', 'aplikasi', 'baik', 'bikin', 'kecewa', 'bos']"
"Klu bisa ditambah lg fungsinya misalnya buat bayar belanja online,pay later dan klu bisa sekalian bisa pinjam uang...pasti tambah sempurna dan makin byk yg gunakan,,,garanty",0,-1,0,0,  tambah  fungsi   bayar belanja daring pay later      pinjam uang   sempurna      garanty,"['tambah', 'fungsi', 'bayar', 'belanja', 'daring', 'pay', 'later', 'pinjam', 'uang', 'sempurna', 'garanty']"
"Ini gimana si disuruh nunggu 1Ã24 jam buat full service tapi sampe skrng blm bisa buat transfer juga, ini urgent begini dari kemaren ga guna banget kalo kaya gini gua masukin saldo ke apk ini",0,-1,-1,0, gimana si suruh nunggu jam  penuh servis       transfer   darurat   kemaren ga    kaya gin gua masukin saldo  aplikasi ,"['gimana', 'si', 'suruh', 'nunggu', 'jam', 'penuh', 'servis', 'transfer', 'darurat', 'kemaren', 'ga', 'kaya', 'gin', 'gua', 'masukin', 'saldo', 'aplikasi']"
"Good app, pas buka ga lelet dan mudah untuk bayar pulsa, tagihan",0,1,1,0,bagus aplikasi pas buka ga lelet  mudah  bayar pulsa tagih,"['bagus', 'aplikasi', 'pas', 'buka', 'ga', 'lelet', 'mudah', 'bayar', 'pulsa', 'tagih']"
"Aplikasi yang bagus sangat membantu dalam membayar, penggunaannya mudah dimengerti dan fitur2nya lengkap.",0,1,1,0,aplikasi  bagus  bantu  bayar guna mudah erti  fitur  lengkap ,"['aplikasi', 'bagus', 'bantu', 'bayar', 'guna', 'mudah', 'erti', 'fitur', 'lengkap']"
Emang bener bener dah ni yang buat aplikasi ini kayaknya bocil ff. Isi nama lengkap aja salah Mulu gak masuk akal emang tolol tingkat dewa nih yang buat aplikasi,0,0,-1,-1,emang bener bener  ni   aplikasi  kayak bocil freefire isi nama lengkap aja salah mulu gak masuk akal emang tolol tingkat dewa    aplikasi,"['emang', 'bener', 'bener', 'ni', 'aplikasi', 'kayak', 'bocil', 'freefire', 'isi', 'nama', 'lengkap', 'aja', 'salah', 'mulu', 'gak', 'masuk', 'akal', 'emang', 'tolol', 'tingkat', 'dewa', 'aplikasi']"
"Udah 2 hari akun tetap basic, sudah di upgrade tapi ga bisa, ga bisa kirim duit padahal saldonya ada",0,-1,-1,-1,udah  akun     tingkat  ga  ga  kirim duit  saldo ,"['udah', 'akun', 'tingkat', 'ga', 'ga', 'kirim', 'duit', 'saldo']"
Upgrade ke Linkaja Full Service sdh lebih dr 1 x 24 jam tidak ada respon dan tdk ada tanggapan sama sekali.. sangat tidak profesional benar benar kecewa menggunakan Linkaja !!!!!,-1,0,-1,-1,tingkat  linkaja penuh servis     jam tidak  respon  tidak  tanggap    tidak profesional benar benar kecewa  linkaja ,"['tingkat', 'linkaja', 'penuh', 'servis', 'jam', 'tidak', 'respon', 'tidak', 'tanggap', 'tidak', 'profesional', 'benar', 'benar', 'kecewa', 'linkaja']"
"Ribet banget mau tutup akun lewat email, udh kirim data sesuai permintaan juga dibuat no tiket doang, ga di progres",0,0,-1,-1,ribet   tutup akun  email udah kirim data sesuai minta   nomor tiket  ga  progres,"['ribet', 'tutup', 'akun', 'email', 'udah', 'kirim', 'data', 'sesuai', 'minta', 'nomor', 'tiket', 'ga', 'progres']"
"Aku suka banget pake link aja. Tapi bakal lebih suka lagi Kalo biaya transfernya bisa lebih murah hhehehehehe.soalnya dompet digital lain udh ngasih biaya transfer gratis. Walaupun pake kuota, gak papa..",0,-1,1,0, suka  pakai linkaja aja    suka   biaya transfer   murah   dompet digital  udah ngasih biaya transfer gratis  pakai kuota gak papa ,"['suka', 'pakai', 'linkaja', 'aja', 'suka', 'biaya', 'transfer', 'murah', 'dompet', 'digital', 'udah', 'ngasih', 'biaya', 'transfer', 'gratis', 'pakai', 'kuota', 'gak', 'papa']"
Mau upgrade ke full service kok malah disuruh top up dengan 6 angka terakhir nomor telepon. Dan walhasil semua terpotong. Saldo ludes tanpa ada pengembalian. Wassalam link aja. Penipuan berkedok syariah. Sampai jumpa di akhirat. Saya tagih utang anda.,0,0,-1,-1, tingkat  penuh servis   suruh mantap   angka  nomor telepon  alhasil  potong saldo ludes   kembali selamat tinggal linkaja aja tipu kedok syariah  jumpa  akhirat  tagih utang  ,"['tingkat', 'penuh', 'servis', 'suruh', 'mantap', 'angka', 'nomor', 'telepon', 'alhasil', 'potong', 'saldo', 'ludes', 'kembali', 'selamat', 'tinggal', 'linkaja', 'aja', 'tipu', 'kedok', 'syariah', 'jumpa', 'akhirat', 'tagih', 'utang']"
"Dimohon dengan sangat untuk memperbaiki permasalahan di link aja, akun saya tidak bisa di buka, sudah telpon call center g bisa memperbaiki masalah malah tambah masalah, di live chat nya trus saja di dalam antrian, apa sih maksud nya ni?",-1,0,-1,0,mohon    baik masalah  linkaja aja akun  tidak   buka  telpon panggil pusat gak  baik      langsung obrol      antri   maksud  ni ,"['mohon', 'baik', 'masalah', 'linkaja', 'aja', 'akun', 'tidak', 'buka', 'telpon', 'panggil', 'pusat', 'gak', 'baik', 'langsung', 'obrol', 'antri', 'maksud', 'ni']"
"Jangan download apk ini,udah 2 Minggu masih aja gak ke upgrade basic premium nya, sebelum kalian nyesal lebih baik gak usah download apk ini,ini Saran dari saya,saya sangat kecewa sama apk seperti ini,knpa pihak play store masih bisa terima apk seperti ini? Mohon di hapus aja apk ini dari play store jangan sampai semua orang kecewa",0,0,-1,-1,jangan unduh aplikasi  udah minggu  aja gak  tingkat  premium    nyesal  baik gak  unduh aplikasi   saran     kecewa  aplikasi     main toko   terima aplikasi   mohon  hapus aja aplikasi   main toko jangan   orang kecewa,"['jangan', 'unduh', 'aplikasi', 'udah', 'minggu', 'aja', 'gak', 'tingkat', 'premium', 'nyesal', 'baik', 'gak', 'unduh', 'aplikasi', 'saran', 'kecewa', 'aplikasi', 'main', 'toko', 'terima', 'aplikasi', 'mohon', 'hapus', 'aja', 'aplikasi', 'main', 'toko', 'jangan', 'orang', 'kecewa']"
Aplikasi link gak bisa di gunakan di saat saya mau verifikasi waja selalu gagal ðâ¹ð jadi nyesel untuk dwonload link kesel aku jadi yo,0,0,-1,-1,aplikasi linkaja gak        verifikasi wajah  gagal  nyesal  unduh linkaja kesel   ,"['aplikasi', 'linkaja', 'gak', 'verifikasi', 'wajah', 'gagal', 'nyesal', 'unduh', 'linkaja', 'kesel']"
